给煤量,主蒸汽压力,炉膛出口烟温度,主蒸汽温度,机组负荷,给水温度,给水流量,一次风量,二次风量,二次风温,含氧量
153.13657136302578,13.096164907690444,130.7296765975426,538.640625,375.3345733995498,243.63587079944827,1026.1040207084063,432.79821202795847,520.6066871843301,287.2412095961567,3.9845638662299208
153.16481752169017,13.096719162232322,131.0234375,538.640625,375.5185238009888,243.6092366307831,1030.095513028072,429.39068249820525,513.629611624992,287.2319604224788,3.9826652159192086
153.13575063548865,13.097273416774204,131.0234375,538.726207224528,375.5130722733226,243.58260246211793,1041.6542506592143,426.4420865181806,517.3249735712313,287.2227112488009,3.967339942152311
153.10668374928716,13.097827671316082,131.0234375,538.8125,375.57477294763527,243.55596829345274,1047.3165672066584,423.2188858266947,516.7774559927115,287.21346207512306,3.953282323153856
152.7785869992115,13.09838192585796,131.8882145477668,538.8125,375.3711990407093,243.5310448719991,1043.0254097603606,422.6930639772374,518.4309406162309,287.20421290144515,3.9521451436328534
152.2397124602311,13.098936180399843,132.1021907982544,538.8125,374.69202007407824,243.51391221676022,1044.7869756997547,417.7970025033992,517.7766057360641,287.19496372776723,3.9510079641118505
150.22423630308856,13.099490434941721,132.16231857781582,538.8903020222982,373.08607329449484,243.49773790035397,1038.8328805221363,413.249405670166,520.2138887740905,287.18571455408943,3.9498707845908485
150.01589156103327,13.100044689483603,132.2224463573773,538.96875,371.21318065018596,243.48156358394772,1035.965968142698,413.24047355651857,519.3134772117069,287.1764653804115,3.9487336050698456
150.0199862755452,13.100598944025482,132.28257413693876,538.96875,369.4579542792506,243.46538926754147,1033.35845174628,412.2057317063212,522.0344332848856,287.16721620673366,3.9475964255488427
149.5941421900827,13.101153198567363,132.3427019165002,538.96875,366.00964590304324,243.44921495113522,1027.2262151415255,414.20399933209023,519.0547841609921,287.15796703305574,3.9872858064833707
148.56488838466328,13.101707453109242,132.40282969606164,538.9376291910808,366.0843588234081,243.43304063472897,1016.2685548405576,413.6424681345622,521.185171909237,287.1487178593778,4.015779115838153
148.5991852697902,13.102261707651126,132.42215024880463,538.90625,368.0455076056843,243.41686631832272,1010.2972368899319,417.09375,520.9175963339112,287.13946868569997,4.02581043815069
148.63348721417503,13.102815962193002,131.69997444354058,538.90625,368.8253161179929,243.40069200191647,1015.2411767895436,420.2564022064209,518.7116122350984,287.1302195120221,4.027745405068492
148.89735918578583,13.103370216734884,131.66425715872413,538.90625,368.6363098398272,243.38451768551022,1013.5989997227987,421.4167286157608,518.5474020150774,287.1209703383442,4.029680371986295
149.40572518223328,13.103924471276763,131.63463110535332,538.8594687461853,368.63087540585195,243.36834336910397,1017.6199836119462,421.52575562549595,519.1547188035884,287.1117211646663,4.031615338904097
149.4016107297702,13.104478725818645,131.60500505198252,538.8125,368.6291772724088,243.35216905269772,1019.2547716752243,423.69529906359355,514.7175654281291,287.1024719909884,4.021641287333106
149.39749543528944,13.105032980360523,131.57537899861177,538.8125,364.91561194951504,243.33599473629147,1016.8400210791707,427.29953145980835,507.45066439218647,287.09322281731056,4.013294606306581
149.39338014080872,13.105587234902405,131.54575294524096,538.8125,365.59000421973616,243.31982041988522,1028.539003989267,426.3280746936798,510.0028266016453,287.08397364363265,4.002655428157011
149.38926484632796,13.106141489444285,131.51612689187016,538.6882667541504,368.10048266859883,243.30364610347897,1031.3985374731485,423.7734375,514.7306886701351,287.07472446995473,3.975084145052758
149.3851495518472,13.106695743986164,131.4865008384994,538.5625,368.8160754058766,243.28747178707272,1020.9135475711228,425.2832221190135,513.7690390725897,287.06547529627693,3.947298605208917
149.38103425736648,13.107249998528044,131.4568747851286,538.5625,369.0132004595702,243.27129747066647,1024.552902326449,426.0235235850016,505.5433755216312,287.056226122599,3.9422730782491615
150.02799336983895,13.107804253069922,131.4272487317578,538.5625,369.2330477559939,243.25512315426022,1029.068071675249,423.15625,506.43340590426493,287.04697694892116,3.9415990317482983
151.15982576349919,13.108358507611804,131.39762267838705,538.476917775472,370.3383635719255,243.23894883785397,1025.6399935615457,428.26324361165365,509.8747142474425,287.03772777524324,3.940924985247435
151.6725899707337,13.108912762153683,131.36799662501625,538.390625,366.5162545639142,243.22277452144772,1030.633007604329,429.34188515284717,510.01979730617927,287.0284786015653,3.9402509387465727
152.0608492613205,13.109467016695564,131.33837057164544,538.390625,366.1785734356572,243.20660020504147,1027.4891918578617,433.92963317295846,512.5738628894651,287.01922942788747,3.9395768922457095
152.09707325197033,13.110021271237445,131.3087445182747,538.390625,371.44906091551803,243.19042588863522,1033.2245069644796,432.3568706035614,510.09817416242424,287.0099802542096,3.9268811809447732
151.04720954847915,13.110575525779325,131.2791184649039,538.4837999343872,371.49036716739283,243.17425157222897,1025.5350216570846,421.90884319146477,509.84343053202514,287.0007310805317,3.908192443732462
149.94699506129703,13.111129780321203,131.24949241153308,538.578125,370.318411230421,243.15807725582272,1028.1605015493976,414.3625138169771,512.934108966853,286.9914819068538,3.8965589326035706
149.32458508934658,13.111684034863085,131.21986635816234,538.578125,367.9107456157142,243.14190293941647,1032.8783314091827,413.28516476092284,509.3105687009932,286.9822327331759,3.9107987108794453
147.32899669141474,13.112238289404964,131.19024030479153,538.578125,366.2848233380872,243.12572862301022,1041.301711223378,412.1357358296712,509.93494021457155,286.97298355949806,3.926596002726008
147.112355815397,13.112792543946846,131.16061425142072,538.6201671600342,364.81403065948336,243.10955430660397,1034.9281054868468,413.33026309387964,512.3281436494888,286.96373438582015,3.965402134008517
146.69354183184598,13.113346798488724,131.13098819804995,538.71875,364.4587139167564,243.09337999019772,1030.1425908215137,411.2358562273077,513.1769253802227,286.95448521214223,3.985437816573301
146.55229787342105,13.113901053030606,131.10136214467917,538.71875,364.3026698465821,243.07720567379147,1020.5262006082778,410.2780237439658,507.9350074107034,286.94523603846443,3.983754336766349
147.11709312118307,13.114455307572484,131.07173609130837,538.71875,364.5782295512398,243.06103135738522,1022.2021377159385,420.31258052951245,510.4337678164218,286.9359868647865,3.9955868120035603
147.81633826761885,13.115009562114365,131.0421100379376,538.7888202667236,361.3464502455346,243.04485704097897,1021.2516216799962,426.5859375,511.10245397298826,286.92673769110866,4.011153460286989
149.83021663001028,13.115563816656245,131.0124839845668,538.953125,362.426429437283,243.02868272457272,1005.52888632346,429.34790929158527,508.46486350517125,286.91748851743074,4.013412496263876
150.26381255661425,13.116317147831781,130.982857931196,538.953125,361.8016845230634,243.01250840816647,1011.5914095017853,432.1328125,508.7124116228402,286.9082393437528,4.006683503476038
150.26382795941734,13.117520670096079,130.95323187782523,538.953125,365.1807181048142,242.99633409176022,1002.3915633842247,432.1328125,510.9501844407523,286.89899017007497,3.97585048743165
150.63076506207497,13.118741373221079,130.92360582445446,538.9671406269074,372.03919875461264,242.98015977535397,1001.4681095236618,432.1328125,508.34359189733897,286.8897409963971,3.955364948529647
151.92393955519088,13.119962076346079,130.89397977108365,539.0,373.99508065885226,242.96398545894772,1016.1698845167605,427.41306228637694,505.45918939003707,286.8804918227192,3.9428492071531323
152.16920469740637,13.121182779471079,130.86435371771287,539.0,375.21652967527075,242.94781114254147,1024.1470005656274,427.39252089203677,509.6247441520477,286.8712426490413,3.935755995715933
152.18724894636333,13.122403482596079,130.8347276643421,539.0,370.91229492488225,242.93163682613522,1032.4384738876406,430.45214316505906,510.4329370650473,286.8619934753634,3.9329175644548573
152.20529319532028,13.123624185721079,130.8051016109713,539.075,369.76971298762146,242.99220208120497,1031.9745638444351,426.75,510.15930296782903,286.85274430168556,3.930079133193782
151.4586741255919,13.124844888846079,130.77547555760052,539.25,374.7580611530671,243.93292010970615,1036.4403112351904,424.9971188783646,509.71897066605084,286.84349512800765,3.9272407019327065
149.9299549144955,13.126065591971079,130.74584950422974,539.25,374.0218282195663,243.91304662135525,1028.6521492084312,416.30195291837055,508.3087726095208,286.83424595432973,3.924402270671631
149.92996680684212,13.127286295096079,130.71622345085893,539.25,372.0329049000295,243.89112586884227,1028.5645425562032,414.1778097987175,516.880620099078,286.82499678065193,3.90892483353006
148.80010255803543,13.128506998221079,130.68659739748816,539.2078125,370.934375,243.8692051163293,1022.9453125,410.390625,513.303125,286.815747606974,3.8947546275158076
148.45300239692432,13.129727701346079,130.9038673416559,539.109375,368.90859375,243.84728436381636,1023.3328125,412.35546875,506.55390625,286.80649843329616,3.9029865078734107
147.65587937557686,13.130948404471079,131.68071716061422,539.109375,369.1662928420844,243.8253636113034,1021.7108910924547,413.99418320696697,509.0061877085801,286.79724925961824,3.9552438016620193
147.66630775932802,13.132169107596079,131.71872145774142,539.109375,368.4545878608659,243.8034428587904,1023.7155729581809,417.98552298504967,505.53692955302023,286.7880000859403,4.003099634749428
147.62559519904391,13.133389810721079,131.75672575486863,539.0721333821615,367.43337452827126,243.7815221062774,1016.2862085008372,416.4375,508.0762021773339,286.77875091226247,4.00888944765608
147.47865869765505,13.134610513846079,131.79473005199588,538.984375,367.08303391109735,243.75960135376445,1007.6609831185391,416.4375,511.121711805142,286.7695017385846,4.021279336900363
147.87372731068152,13.135831216971079,131.8327343491231,538.984375,367.2513333801801,243.7376806012515,1009.8687041276445,422.7506279444414,507.33841182810977,286.7602525649067,4.027000586961603
149.28003850768548,13.137051920096079,131.87073864625035,538.984375,366.1150690618799,243.71575984873851,1017.5752451674495,429.7616490865034,510.6837751310241,286.7510033912288,4.027633305051864
150.2017978084492,13.138272623221079,131.90874294337755,538.8912709554037,360.07821995966236,243.69383909622553,1022.9418980708346,428.171875,506.3131580439474,286.7417542175509,4.024953928470914
150.2056362607006,13.139493326346079,131.9467472405048,538.671875,360.66300574881546,243.67191834371258,1014.5166502741994,428.171875,505.43814363040474,286.73250504387306,3.982264831933756
149.85966025823754,13.140714029471079,131.984751537632,538.671875,368.020166338023,243.64999759119962,1006.3738444010417,424.14240277608235,504.27960442554223,286.72325587019515,3.9507410575804847
147.45730007797923,13.141934732596079,132.02275583475927,538.671875,369.2255386510036,243.6280768386866,1021.1801304768771,412.76090443929036,510.2087250510764,286.71400669651723,3.9426286253235827
145.91515670429234,13.143155435721079,132.00612477556663,538.6067021687826,368.1601808667545,243.60615608617366,1011.8441985075052,410.3359375,509.89515524253295,286.70475752283943,3.919067763202183
144.41788839403313,13.144376138846079,131.051462584122,538.453125,367.11141922072926,243.5842353336607,1016.4494987108228,412.5054246266683,509.076894385841,286.6955083491615,3.904062030786612
143.7739554742855,13.145596841971079,131.02012145178975,538.453125,365.1062602203546,243.56231458114775,1017.8202043380795,412.625,506.4263344362274,286.68625917548366,3.916530442321052
143.56057851333532,13.146817545096079,130.9962146368086,538.453125,364.84014779487296,243.54039382863476,1017.6970169991088,417.16015625,509.44569279470863,286.67701000180574,3.953643957297787
145.14896324598914,13.148038248221079,130.97230782182743,538.44375,365.51082878445396,243.51847307612178,1026.454720575092,418.1798256896899,508.534532915553,286.6677608281278,4.014420569170345
147.13000664802402,13.149258951346079,130.94840100684627,538.421875,366.7815768510714,243.49655232360882,1027.1271049862494,426.44622672170743,503.69465083262446,286.65851165444997,4.050682261791707
148.03798777367848,13.150479654471079,130.9244941918651,538.421875,368.53682174682615,243.47463157109587,1015.7035243988037,427.984375,507.8489519437154,286.6492624807721,4.088436825625546
150.0221997012661,13.151700357596079,130.90058737688395,538.421875,370.4481428782145,243.4527108185829,1018.803989537557,432.885266939799,506.1958594957988,286.6400133070942,4.089744232218918
150.12582165040538,13.152921060721079,130.8766805619028,538.396875,371.734375,243.43079006606993,1023.284375,430.16484375,508.773828125,286.6307641334163,4.065716101953317
150.08559594329466,13.154141763846079,130.8527737469216,538.171875,371.42432568868,243.40886931355695,1027.2090764363606,428.5546875,507.4467007001241,286.6215149597384,4.042269714976977
148.94824758213286,13.155362466971079,130.82886693194044,538.171875,369.71484375,243.386948561044,1030.346875,421.021875,506.315234375,286.61226578606056,4.024922671318397
147.79969929353538,13.156583170096079,130.80496011695928,538.171875,367.628125,243.365027808531,1039.134375,413.69140625,509.451953125,286.60301661238265,4.024187828456647
146.75385499961988,13.157803873221079,130.78105330197812,538.1859375,365.6328125,243.34305334605173,1035.6875,409.85,508.780859375,286.59376743870473,4.012605523806529
146.3497049419618,13.159024576346079,130.75714648699693,538.3125,364.7375,243.31876916686693,1031.90625,410.20859375,506.913671875,286.58451826502693,4.00607602403896
146.16974848709583,13.1555830284559,130.73323967201577,538.3125,364.57734375,243.29325647155443,1025.034375,414.2578125,507.91015625,286.575269091349,4.003878057520644
146.00725622493815,13.141598285103514,130.7093328570346,538.3125,364.5066456476847,243.26774377624193,1021.3463216145833,414.2578125,504.8271431745484,286.56601991767116,4.03034763504332
146.07508622840547,13.127211176673022,130.68542604205345,538.3109452733171,363.9937810932684,243.24223108092943,1022.9692244886534,417.08984375,506.4175422799574,286.55677074399324,4.08418539830824
146.1429162318728,13.112824068242531,130.6615192270723,538.296875038865,363.5845938965591,243.21671838561693,1031.861177881542,419.921875,506.3079224217623,286.5475215703153,4.096201935416132
146.21074623534014,13.098436959812041,130.63761241209113,538.296875,363.87253483146844,243.19120569030443,1018.6230531699803,419.921875,506.6290881088379,286.53827239663747,4.099152450972931
146.27857623880746,13.084049851381549,130.61370559710994,538.296875,364.45870315223516,243.16569299499193,1009.5474165552503,419.921875,505.4398943510579,286.5290232229596,4.104886169654729
146.5640110959007,13.06966274295106,130.58979878212878,538.2953284836891,364.30177654524465,243.14018029967943,1021.1168889363606,420.5734375,503.08845318282783,286.5197740492817,4.1070050370673306
147.33844325187303,13.05527563452057,130.56589196714762,538.281250165196,364.5247800419746,243.11466760436693,1025.5377404087328,424.0,500.8281027915382,286.5105248756038,4.110033792794067
148.8373076485254,13.040888526090079,130.54198515216646,538.28125,364.3863857269287,243.08915490905443,1024.6942811773677,428.12827072143557,499.2573932520396,286.5012757019259,4.113062548520804
149.22229222616338,13.02650141765959,130.51807833718527,538.28125,361.4918365934856,243.06364221374193,1023.9180465952351,429.90625,503.2243512655065,286.49202652824806,4.116091304247541
149.18131797641172,13.012114309229098,131.15715866507506,538.2920784028657,363.64793503341764,243.03812951842943,1025.5678637365165,429.2975390674766,503.63750807119624,286.48277735457015,4.119120059974277
149.14034372666006,12.997727200798609,131.51953125,538.3906247265847,366.5091481345622,243.01261682311693,1024.0524163075129,424.0744526384179,501.2631481218052,286.47352818089223,4.1221488157010135
147.6061472108807,12.985804361505272,131.51953125,538.390625,365.78595454504017,242.98710412780443,1030.4373728958828,414.00737476348877,503.08480929356745,286.46427900721443,4.113012619276911
146.50599105174524,12.985103837588799,132.17454933877812,538.390625,363.80564740965684,242.96159143249193,1023.9784079372088,409.2001349919176,506.1632215791074,286.4550298335365,4.106252331022314
145.44610823216664,12.985783765905296,132.54999144955275,538.3983595734755,362.02834992569126,242.93607873717943,1022.7102675230567,406.3655757831399,501.564108070643,286.44578065985866,4.0887150966030505
144.20970973224556,12.986463694221793,132.56792928747024,538.4687498047034,360.863359222854,242.91056604186693,1025.1381556725407,408.265625,503.67750716623067,286.43653148618074,4.091510435491172
144.21533148856432,12.98714362253829,132.58586712538778,538.46875,356.2970567621644,242.88505334655443,1030.582422911218,411.9135314623515,503.54677844807395,286.4272823125028,4.108488908114283
144.29241600185503,12.987823550854786,132.60380496330527,538.46875,354.0767052970489,242.85954065124193,1021.4769065243847,413.484375,500.18372684038,286.41803313882497,4.114439035674178
144.3695005151458,12.988503479171284,132.6217428012228,538.4857660616461,359.1533018851661,242.83402795592943,1016.1057342582098,413.484375,500.64862292000896,286.4087839651471,4.125234314167782
144.44658502843657,12.989183407487781,132.6396806391403,538.6406245703475,360.335371987381,242.80851526061693,1010.2815228219191,418.35864084561666,497.07135102742154,286.3995347914692,4.1287556263945815
144.5960446755872,12.989863335804277,132.65761847705784,538.640625,360.6181572311131,242.78300256530443,1006.219975028019,418.90625,502.1159050983572,286.3902856177913,4.132276938621382
145.67524901314744,12.990543264120772,132.67555631497538,538.640625,361.418046630195,242.75748986999193,1002.4039790528997,426.211437924703,495.49782426068464,286.3810364441134,4.1305472407813655
147.12428846027882,12.991223192437271,132.69349415289287,538.6576410616461,362.90038236499,242.73197717467943,1007.2680555355232,426.2939001752528,499.18110029875504,286.37178727043556,4.120732345223986
147.41013147824683,12.991903120753769,132.7114319908104,538.8124995703475,358.8744571896235,242.70646447936693,1023.3058816665936,430.28842793766734,496.749052813635,286.36253809675765,4.122633319374149
148.05779311502428,12.992583049070266,132.7293698287279,538.8125,357.355035173893,242.68095178405443,1014.4816015481949,429.046875,502.8583751996358,286.35328892307973,4.117782958106475
148.64394039898806,12.993262977386761,132.74730766664544,538.8125,362.5515625,242.65543908874193,1004.840625,428.503125,501.13437500000003,286.34403974940193,4.077391970379073
149.8555805856862,12.993942905703259,132.76524550456293,538.821875,368.37421875,242.62992639342943,1011.0796875,424.059375,499.82343749999995,286.334790575724,4.075420950964103
150.1254754096836,12.994622834019754,132.78318334248047,538.90625,370.209375,242.60441369811693,1013.715625,425.584375,496.02734375,286.32554140204616,4.05153910867701
150.2177595193489,12.93127280150022,132.80112118039796,538.90625,370.921875,242.57890100280443,1019.6734375,423.6484375,501.80859375,286.31629222836824,4.007976534484677
150.31004362901422,12.898193314931863,132.8190590183155,538.90625,371.46607716878253,242.55338830749193,1032.0989176432292,423.1203125,502.71985982259116,286.3070430546903,3.987490872353737
150.4023277386795,12.895690277499387,132.836996856233,538.915625,370.310014851888,242.52925980206146,1031.625322977702,422.303324508667,503.768974685669,286.29779388101247,3.9806362515291815
150.44671771773582,12.893187240066911,132.85493469415053,539.0,363.6928696950277,242.5646563106113,1030.458122507731,423.2609375,498.61259934107466,286.2885447073346,3.9692279559057084
150.092242011696,12.890684202634434,132.87287253206802,539.0,361.3194792549177,242.63171360227796,1027.3896825154623,419.3147698002712,504.02015204514737,286.2792955336567,3.957465615288419
149.90214954267563,12.888181165201956,133.75838957451268,539.0,361.8668375311368,242.69877089394464,1015.403432467911,419.99401547555397,502.4924906413821,286.2700463599788,3.9568254748363145
148.308265815292,12.885678127769479,134.3795284706096,539.0076518456659,368.79925801581186,242.7658281856113,1007.6875018722068,412.54931714116697,502.9766258608628,286.2607971863009,3.9575825531493254
147.24396276629773,12.883175090337005,135.01556571722972,539.0781241654832,369.6396042572576,242.83288547727796,1014.3069994961103,411.96875,503.25484241072695,286.25154801262306,3.958339631462335
145.73130140159262,12.880672052904528,135.10323856053537,539.078125,368.5119096665215,242.89994276894464,1016.9320959945569,408.042688369751,505.4549610743313,286.24229883894515,3.9590967097753453
145.23040572695461,12.87816901547205,135.19091140384103,539.078125,364.68365509787407,242.9670000606113,1016.1605163714065,406.34375,506.54271775389805,286.23304966526723,3.9614876327972284
144.58137551651114,12.875665978039574,135.27858424714668,539.0918983221985,356.3030701544422,243.03405735227796,1004.0454938103883,410.5882834235827,500.7125923280562,286.22380049158943,3.9776997354230033
144.2317511791439,12.873162940607099,135.36625709045234,539.2187484978698,351.4127533600562,243.10111464394464,1006.4155740219376,412.4296875,504.68837475445014,286.2145513179115,3.995880854670732
142.9413935903851,12.933519338072824,135.453929933758,539.21875,354.1104441009876,243.1681719356113,997.0726188219153,412.4296875,501.5455841487093,286.20530214423366,4.025541231893254
141.89337562091993,12.96350998770107,135.54160277706364,539.21875,358.07321141560874,243.23522922727796,983.3184266408284,412.4296875,499.5083896319071,286.19605297055574,4.045246248733867
141.7893533518419,12.963177068666978,135.6292756203693,539.21875,357.7186389287313,243.22272267608895,967.9803976694743,412.9452563603719,495.3914844195048,286.1868037968778,4.050570578072901
139.99019344840548,12.962844149632888,135.71694846367495,539.1063791910807,356.0837773005168,242.26682003252554,975.3580448150635,414.8359375,495.79744373957317,286.17755462319997,4.054231360319923
139.60004149161924,12.962511230598796,136.24239229408775,539.09375,355.3228742599487,242.24685420668075,985.598167292277,411.413339360555,484.04843978881837,286.1683054495221,4.057892142566943
139.56544415525792,12.962178311564706,136.81640625,539.09375,355.78092151981883,242.22880634275668,981.08796043396,411.0654788184656,483.8145057076367,286.1590562758442,4.061552924813964
139.53084681889663,12.961845392530615,137.26401379903157,539.102932214799,352.9170039880224,242.21075847883264,988.4151435391977,413.91615125253867,480.37087458999605,286.1498071021663,4.065213707060985
140.8397531352167,12.961512473496523,137.8203125,539.1874989985798,348.9708845032224,242.1927106149086,980.8539978152554,415.8046875,479.5606916723643,286.1405579284884,4.068874489308005
141.73189576685473,12.961179554462433,138.68164600729943,539.1875,351.7371995358521,242.17466275098454,976.04767433972,415.8046875,479.34997533606366,286.13130875481056,4.072535271555027
141.7319186698773,12.960846635428343,138.8921455511956,539.1875,352.38462963104246,242.1566148870605,973.4396072387696,415.8046875,477.84643081029253,286.12205958113265,4.051832387522225
143.3992145718208,12.960513716394251,139.8543603480701,539.1875,356.71389490763346,242.13856702313643,972.0882432301839,420.6647249857585,480.35068791707357,286.11281040745473,4.041978856225274
144.540013856765,12.96018079736016,139.88652952750525,539.0610828399658,362.26370938618976,242.1205191592124,974.6043921152751,426.7364788691203,488.3680837631225,286.10356123377693,4.036525728232913
146.04463409842313,12.95984787832607,139.91074827750523,539.046875,365.1606009453763,242.10247129528835,981.5147489620296,431.79233701671365,490.29089939633127,286.094312060099,4.018017484670923
147.45497190965128,12.959514959291978,139.93496702750525,539.046875,363.8840716361927,242.08442343136429,994.9329160680348,427.06019600584904,490.51851815951215,286.08506288642116,4.000057639996326
147.40141465995788,12.959182040257888,139.95918577750524,539.046875,364.1085968362219,242.06637556744025,1004.8075950559953,425.71875,495.3196552474828,286.07581371274324,3.9954505361638475
147.34784981124827,12.958849121223796,139.98340452750523,538.8221333821615,364.16739422509244,242.04832770351615,1010.9803173065186,425.08706556955974,503.3447158395571,286.0665645390653,4.004161936161153
147.07861849707209,12.958516202189706,140.00762327750525,538.796875,365.7272326787313,242.0302798395921,1016.5002835591634,419.3359375,502.8670973777771,286.05731536538747,4.0063901364524055
146.49402553311506,12.958183283155615,140.03184202750523,538.796875,364.2359375,242.01223197566807,1012.959375,415.234375,508.43046875,286.0480661917096,4.005852721891577
145.91172269492407,12.957850364121523,140.05606077750525,538.796875,362.2395094422581,242.0534478482283,1016.6858374557362,408.4409456253052,504.7400431282227,286.0388170180317,4.023064141460317
145.61987047299584,12.957517445087433,140.08027952750524,538.4316698710123,360.8611158659517,242.7780312262359,1009.9158275547222,407.875,504.45354521694145,286.0295678443538,4.093142556457756
145.0938480081226,12.953728738197034,139.24279877117942,538.390625,360.4682506567074,242.7839808114847,1006.8294069703358,410.4609375,501.9678317425411,286.0203186706759,4.15072056856897
144.62163051184845,12.942125126719475,139.09450950004572,538.390625,355.5241907029827,242.78848682889546,1011.5663005536733,417.76803805033364,503.9448217565789,286.01106949699806,4.199755970166911
144.61524845692497,12.930223271250725,139.1045418618378,538.390625,353.2967361857597,242.79299284630622,1001.4384854429919,418.3046875,500.21615906498494,286.00182032332015,4.258088141848405
144.67832603103335,12.918321415781975,139.1145742236298,538.1240511576335,354.1071360957964,242.79749886371695,981.39670048414,416.21328896632315,499.8034962644516,285.99257114964223,4.265804840277654
145.48979933469766,12.906419560313225,139.12460658542187,538.09375,359.4303561631539,242.80200488112771,984.1373594715467,418.3280688370216,498.2782298518836,285.98332197596443,4.266794050756686
145.59420913228857,12.894517704844475,139.1346389472139,538.09375,360.9315885424252,242.80651089853848,994.6262033587219,418.328125,495.2434918843753,285.9740728022865,4.271644412043524
144.9580627395812,12.882615849375725,139.14467130900596,538.09375,360.7665223276243,242.74423565770175,997.1011176495606,418.328125,491.97433589693526,285.96482362860866,4.281732269891836
145.00482760839472,12.870713993906975,139.40381115901013,537.8412063598632,360.46094042080864,241.9071136713343,999.3990868788936,419.2180918375651,496.833441993752,285.95557445493074,4.2810460823594765
145.05160042885808,12.858812138438225,140.171875,537.8125,360.20456598647354,241.91946179196378,1009.1627865281164,417.890625,493.0946258822586,285.9463252812528,4.259154550704173
145.0983732493215,12.846910282969475,141.02104504903158,537.8125,360.38860966360403,241.9337556117962,1010.961829240351,415.8079093933105,491.8046727797715,285.93707610757497,4.22186138181688
145.1451460697849,12.835008427500725,141.42443962891898,537.8125,360.26821635535197,241.9480494316286,1020.8807026115453,417.84375,493.0942916993,285.9278269338971,4.196525239989543
145.26219383662857,12.823106572031975,142.19140625,537.8545906066895,359.47757611289205,241.962343251461,1025.5824833178272,413.7328426361084,490.8969285271777,285.9185777602192,4.190912934250915
146.36321759557532,12.811204716563225,142.6407554626465,537.859375,359.874972868152,241.97663707129337,1014.5897416784118,419.3872624715169,491.25950358007617,285.9093285865413,4.171163696606722
146.8116343704481,12.799302861094475,143.19921875,537.859375,360.22981068256,241.99093089112577,1017.5776282940889,423.607520421346,490.94400751758366,285.9000794128634,4.154430363795195
147.59913896702795,12.787401005625725,143.86274503072102,537.859375,357.3028480566055,242.00522471095817,1021.6897557619544,427.15625,487.99433836978085,285.89083023918556,4.1381966541175395
149.06124775686604,12.775499150156975,144.2265625,537.8874354044597,352.5805019622772,242.01951853079058,1021.746876655488,427.15625,491.60342822868586,285.88158106550765,4.111548247585642
149.7584984557668,12.763597294688225,145.0788653127914,537.890625,358.3360671170832,242.03381235062298,1015.8713181970538,427.15625,489.2213402789914,285.87233189182973,4.06199398138601
149.83702988223553,12.751695439219475,145.2320522844282,537.890625,363.4310930325443,242.04810617045538,1012.0942597906519,426.64650535583496,492.7414969511434,285.86308271815193,4.030931752589013
150.34122875277356,12.739793583750725,145.22704427160767,537.890625,364.912814092574,242.0623999902878,1014.0102299965091,425.4453125,495.59706748659175,285.853833544474,3.9981594196917136
150.99524133522323,12.727891728281975,145.22203625878717,538.0309270222982,365.80412997811925,242.0766938101202,1014.6916939945994,423.82530212402344,493.65773337515094,285.84458437079616,3.961525065068491
151.11427534292417,12.647745835061807,145.21702824596667,538.046875,366.31686393813646,242.0909876299526,1020.5771870360605,420.0078125,497.7836651713186,285.83533519711824,3.953334570771998
151.23330488367856,12.606710840477247,145.21202023314615,538.046875,366.1773336408039,242.105281449785,1038.3305277473396,424.70250205993653,496.7624893118084,285.8260860234403,3.938958684034238
151.3523344244329,12.599676876170308,145.2070122203256,538.046875,365.70948193868,242.1195752696174,1033.7118699551663,425.0794506072998,499.10731641037466,285.81683684976247,3.939789934875689
151.47136396518727,12.592642911863363,145.20200420750513,538.2713582356771,363.12658821358343,242.1338690894498,1028.2763651206676,421.1796875,505.06294958227727,285.8075876760846,3.9376945306617444
151.59039350594165,12.585608947556425,145.8221882633927,538.296875,361.6739546654177,242.1481629092822,1026.0897852903026,421.1796875,503.8591726219722,285.7983385024067,3.938258071871665
150.1138717591994,12.578574983249483,145.99073648138437,538.296875,363.7268148797287,242.1624567291146,1029.320179597793,416.6340479850769,502.9777700725566,285.7890893287288,3.9476971157792953
148.82916826109178,12.571541018942543,146.9980802158012,538.296875,364.2250051442294,242.176750548947,1024.346219354517,410.22999988999874,504.37202751493663,285.7798401550509,3.9572277649685894
147.31111053254267,12.564507054635602,147.96050822855497,538.7458582560222,363.77987834883373,242.19104436877942,1010.0368666080161,411.15271740946264,502.03572913830146,285.77059098137306,3.957791306178509
146.16992269729465,12.55747309032866,148.41528730392457,538.796875,362.76362004243674,242.20533818861182,1012.8246034815865,404.9301872889201,504.05561369359856,285.76134180769515,3.9583548473884296
145.9910780395106,12.550439126021718,149.43223242893453,538.796875,360.4405111425016,242.21963200844422,1013.5189881185895,409.5870640039444,501.9681126090022,285.75209263401723,3.968691627584216
146.02892824399498,12.543405161714777,150.05274059573975,538.796875,358.6687738503242,242.23392582827663,1011.1246845330458,412.5880845308304,503.6848697886348,285.74284346033943,4.006883030271596
146.06677844847934,12.536371197407837,150.11532342036918,539.1051957130433,351.11563272892255,242.24821964810903,1009.6455220417541,414.546875,499.66076495712804,285.7335942866615,4.020035698906566
